Date,Start Time,End Time,Code,Subject_en,Subject_th,Credits,Note,Section,Section_Type_en,Section_Type_th,Building,Room,Instructor_th,Instructor_en,Proctor
2026-03-19,13:00,16:00,01203354,Foundation Design,การออกแบบฐานราก,3,"CB CN
อนุญาต เครื่องคิดเลข P ต้อง Reset เครื่อง",3,Lecture,บรรยาย,อาคาร 11,N706,"บารเมศ วรรธนะภูติ(ผู้กรอกเกรด) ,สุริยน เปรมปราโมทย์(ผู้กรอกเกรด)","Barames Vardhanabhuti(Master) ,Suriyon Prempramote(Master)","นายสุริยน เปรมปราโมทย์
นางสาคร ศรีกาฬสินธุ์"
2026-03-19,13:00,16:00,01203354,Foundation Design,การออกแบบฐานราก,3,"CB CN
อนุญาต เครื่องคิดเลข P ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 11,N707,บารเมศ วรรธนะภูติ(ผู้กรอกเกรด),Barames Vardhanabhuti(Master),"นายสุทธิศักดิ์ ศรลัมพ์
นางสิรินัดดา จันทร์ศักดิ์"
2026-03-19,13:00,16:00,01204114,Introduction to Computer Hardware Development,การพัฒนาฮาร์ดแวร์คอมพิวเตอร์เบื้องต้น,2,"CB CN
ไม่อนุญาต เครื่องคิดเลข",1,Lecture,บรรยาย,อาคาร 15,E202,"ชัยพร ใจแก้ว(ผู้กรอกเกรด) ,อัครพงศ์ พัชรรุ่งเรือง","Chaiporn Jaikaeo(Master) ,Akrapong Patchararoungruang","นายชัยพร ใจแก้ว
นางสาวกชพร กันสัตรู"
2026-03-19,13:00,16:00,01204114,Introduction to Computer Hardware Development,การพัฒนาฮาร์ดแวร์คอมพิวเตอร์เบื้องต้น,2,"CB CN
ไม่อนุญาต เครื่องคิดเลข",1,Lecture,บรรยาย,อาคาร 15,E203,"ชัยพร ใจแก้ว(ผู้กรอกเกรด) ,อัครพงศ์ พัชรรุ่งเรือง","Chaiporn Jaikaeo(Master) ,Akrapong Patchararoungruang","นายอัครพงศ์ พัชรรุ่งเรือง
นางชัชชฎา นันโต"
2026-03-19,13:00,16:00,01205411,Complex Analysis in Electrical Engineering,การวิเคราะห์เชิงซ้อนทางวิศวกรรมไฟฟ้า,3,"CB CN
ไม่อนุญาต เครื่องคิดเลข",1,Lecture,บรรยาย,อาคาร 14,910,วรฐ คูหิรัญ(ผู้กรอกเกรด),Waroth Kuhirun(Master),นายวรฐ คูหิรัญ
2026-03-19,13:00,16:00,01209461,Water Resources Engineering and Environment,วิศวกรรมทรัพยากรน้ำและสิ่งแวดล้อม,3,"OB
อนุญาต เครื่องคิดเลข P ไม่ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 11,N701,สิตางศุ์ พิลัยหล้า(ผู้กรอกเกรด),Sitang Pilailar(Master),"นางสิตางศุ์ พิลัยหล้า
นางสาวจุฑามาศ ศรีวิเชียร"
2026-03-19,13:00,16:00,01215214,Dynamics in Aerospace Engineering,พลศาสตร์ทางวิศวกรรมการบินและอวกาศ,3,"CB CN
อนุญาต เครื่องคิดเลข P ไม่ต้อง Reset เครื่อง
อนุญาต เครื่องคิดเลข NP ไม่ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 11,N702,ศิริพงศ์ อติพันธ์(ผู้กรอกเกรด),Siripong Atipan(Master),"นายศิริพงศ์ อติพันธ์
นายวินัย เพชร์สุข"
2026-03-20,9:00,12:00,01204322,Embedded System,ระบบฝังตัว,3,"CB CN
ไม่อนุญาต เครื่องคิดเลข",1,Lecture,บรรยาย,อาคาร 11,N806,อัครพงศ์ พัชรรุ่งเรือง(ผู้กรอกเกรด),Akrapong Patchararoungruang(Master),"นายอัครพงศ์ พัชรรุ่งเรือง
นางนิลนา บุตรสพรหม"
2026-03-20,9:00,12:00,01204322,Embedded System,ระบบฝังตัว,3,"CB CN
ไม่อนุญาต เครื่องคิดเลข",1,Lecture,บรรยาย,อาคาร 11,N807,อัครพงศ์ พัชรรุ่งเรือง(ผู้กรอกเกรด),Akrapong Patchararoungruang(Master),"นายศิริศิลป กองศิลป
นายสุรพันธ์ แสนเลิศ"
2026-03-20,9:00,12:00,01205218,Electrical Measurements and Instruments,เครื่องมือวัดและการวัดทางไฟฟ้า,3,"CB CN
โน๊ตย่อ A4 ลายมือตนเอง จำนวน 1 แผ่น 2 หน้า
อนุญาต เครื่องคิดเลข เครื่องคิดเลขรุ่นคณะแจก NP ไม่ต้อง Reset เครื่อง",2,Lecture,บรรยาย,อาคาร 14,410,ศิวพล ศรีสนพันธุ์(ผู้กรอกเกรด),Siwapon Srisonphan(Master),"นายศิวพล ศรีสนพันธุ์
นางสาวนริศรา สังฆะขี
นางชีวารัตน์ บุณยสงวน"
2026-03-20,9:00,12:00,01205218,Electrical Measurements and Instruments,เครื่องมือวัดและการวัดทางไฟฟ้า,3,"CB CN
โน๊ตย่อ A4 ลายมือตนเอง จำนวน 1 แผ่น 2 หน้า
อนุญาต เครื่องคิดเลข เครื่องคิดเลขรุ่นคณะแจก NP ไม่ต้อง Reset เครื่อง",250,Lecture,บรรยาย,อาคาร 14,410,ดุสิต ธนเพทาย(ผู้กรอกเกรด),Dusit Thanapatay(Master),"นายศิวพล ศรีสนพันธุ์
นางสาวนริศรา สังฆะขี
นางชีวารัตน์ บุณยสงวน"
2026-03-20,9:00,12:00,01205218,Electrical Measurements and Instruments,เครื่องมือวัดและการวัดทางไฟฟ้า,3,"CB CN
โน๊ตย่อ A4 ลายมือตนเอง จำนวน 1 แผ่น 2 หน้า
อนุญาต เครื่องคิดเลข เครื่องคิดเลขรุ่นคณะแจก NP ไม่ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 14,803,ดุสิต ธนเพทาย(ผู้กรอกเกรด),Dusit Thanapatay(Master),"นายดุสิต ธนเพทาย
นายนิทัศน์ แก้วทิม
นายอนุพงศ์ พงษ์สุวรรณ"
2026-03-20,9:00,12:00,01205218,Electrical Measurements and Instruments,เครื่องมือวัดและการวัดทางไฟฟ้า,3,"CB CN
โน๊ตย่อ A4 ลายมือตนเอง จำนวน 1 แผ่น 2 หน้า
อนุญาต เครื่องคิดเลข เครื่องคิดเลขรุ่นคณะแจก NP ไม่ต้อง Reset เครื่อง",250,Lecture,บรรยาย,อาคาร 14,803,ดุสิต ธนเพทาย(ผู้กรอกเกรด),Dusit Thanapatay(Master),"นายดุสิต ธนเพทาย
นายนิทัศน์ แก้วทิม
นายอนุพงศ์ พงษ์สุวรรณ"
2026-03-20,9:00,12:00,01205361,Energy Storage Systems,ระบบกักเก็บพลังงาน,3,"ON
โน๊ตย่อ A4 ลายมือตนเอง จำนวน 1 แผ่น 2 หน้า
อนุญาต เครื่องคิดเลข P ไม่ต้อง Reset เครื่อง
อนุญาต เครื่องคิดเลข NP ไม่ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 11,N703,ธงชาติ เกิดผล(ผู้กรอกเกรด),Thongchart Kerdphol(Master),"นายธงชาติ เกิดผล
นายกฤษดา ทองทา"
2026-03-20,9:00,12:00,01205361,Energy Storage Systems,ระบบกักเก็บพลังงาน,3,"ON
โน๊ตย่อ A4 ลายมือตนเอง จำนวน 1 แผ่น 2 หน้า
อนุญาต เครื่องคิดเลข P ไม่ต้อง Reset เครื่อง
อนุญาต เครื่องคิดเลข NP ไม่ต้อง Reset เครื่อง",250,Lecture,บรรยาย,อาคาร 11,N706,ธงชาติ เกิดผล(ผู้กรอกเกรด),Thongchart Kerdphol(Master),"นายณัฐวุฒิ ชินธเนศ
นางสาวนุสรา เชื้อชาติ"
